"study_duration","finished","consent","abortion_att_binary","abortion_att_pre_1","abortion_att_pre_2","abortion_att_pre_3","abortion_certain","abortion_imp","vaccine_att_binary","vaccine_att_pre_1","vaccine_att_pre_2","vaccine_att_pre_3","vaccine_certain","vaccine_imp","uh_att_binary","uh_att_pre_1","uh_att_pre_2","uh_att_pre_3","uh_certain","uh_imp","firearm_att_binary","firearm_att_pre_1","firearm_att_pre_2","firearm_att_pre_3","firearm_certain","firearm_imp","abortion_init_resp","abortion_att_post_1","abortion_att_post_2","abortion_att_post_3","perc_ai_strength","perc_ai_bias","vaccine_init_resp","vaccine_att_post_1","vaccine_att_post_2","vaccine_att_post_3","uh_init_resp","uh_att_post_1","uh_att_post_2","uh_att_post_3","firearm_init_resp","firearm_att_post_1","firearm_att_post_2","firearm_att_post_3","perc_useful","perc_satisfaction","ai_disable","abortion_final_resp","vaccine_final_resp","uh_final_resp","firearm_final_resp","age","gender","education","race","partisanship","abortion_pro_1_clicked","vaccine_pro_1_clicked","unihealthcare_pro_1_clicked","gun_pro_1_clicked","abortion_pro_2_clicked","abortion_pro_3_clicked","abortion_pro_4_clicked","abortion_pro_5_clicked","abortion_con_2_clicked","abortion_con_1_clicked","abortion_con_3_clicked","abortion_con_4_clicked","abortion_con_5_clicked","vaccine_pro_2_clicked","vaccine_pro_3_clicked","vaccine_pro_4_clicked","vaccine_pro_5_clicked","vaccine_con_2_clicked","vaccine_con_3_clicked","vaccine_con_4_clicked","vaccine_con_5_clicked","unihealthcare_pro_5_clicked","unihealthcare_pro_2_clicked","unihealthcare_pro_3_clicked","unihealthcare_pro_4_clicked","unihealthcare_con_2_clicked","unihealthcare_con_3_clicked","unihealthcare_con_4_clicked","unihealthcare_con_5_clicked","gun_pro_2_clicked","gun_pro_3_clicked","gun_pro_4_clicked","gun_pro_5_clicked","gun_con_2_clicked","gun_con_3_clicked","gun_con_4_clicked","gun_con_5_clicked","vaccine_con_1_clicked","unihealthcare_con_1_clicked","gun_con_1_clicked","abortion_pro_First.Click","abortion_pro_Last.Click","abortion_anti_First.Click","abortion_anti_Last.Click","abortion_control_First.Click","abortion_control_Last.Click","vaccine_pro_First.Click","vaccine_pro_Last.Click","vaccine_con_First.Click","vaccine_con_Last.Click","vaccine_control_First.Click","vaccine_control_Last.Click","uh_pro_First.Click","uh_pro_Last.Click","uh_con_First.Click","uh_con_Last.Click","uh_control_First.Click","uh_control_Last.Click","firearm_pro_First.Click","firearm_pro_Last.Click","firearm_con_First.Click","firearm_con_Last.Click","firearm_control_First.Click","firearm_control_Last.Click","study_condition","abortion_att_pre","vaccine_att_pre","uh_att_pre","firearm_att_pre","abortion_att_post","vaccine_att_post","uh_att_post","firearm_att_post","treatment_condition","topic","abortion_pro_clicks","abortion_con_clicks","vaccine_pro_clicks","vaccine_con_clicks","uh_pro_clicks","uh_con_clicks","firearm_pro_clicks","firearm_con_clicks","total_clicks","ac_links","aic_links","attitude_strength","partisanship_strength","attitude_polarization","attitude_post","first_click","last_click"
672,1,1,1,4,2,4,5,5,2,3,4,4,4,4,1,6,6,6,6,6,1,6,6,6,6,6,"",NA,NA,NA,5,2,"",NA,NA,NA,"The United States should implement universal health care because it would ensure that every citizen has access to essential medical services regardless of income, employment status, or pre-existing conditions. This would help reduce health disparities, improve public health outcomes, and prevent people from facing financial ruin due to medical bills.",6,6,6,"",NA,NA,NA,5,5,2,"","","My initial response to the social media post was that it made a strong case for universal healthcare by combining moral, practical, and data-driven arguments. I was struck by how the post used examples from existing U.S. programs like Medicare and Medicaid to show it’s already possible here. ","",60,1,5,"4",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.381,179.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uh_pro",3.33333333333333,3.66666666666667,6,6,NA,NA,6,NA,"AC_AI_Summary","Universal Healthcare",0,0,0,0,2,1,0,0,3,2,1,6,1,0,6,1.381,179.014
1309,1,1,1,4,4,4,5,5,1,5,6,5,6,6,1,5,6,6,6,6,1,5,6,6,6,6,"",NA,NA,NA,6,2,"",NA,NA,NA,"",NA,NA,NA,"I believe the United States should have stricter firearm regulations to ensure public safety while respecting individual rights. ",5,6,6,6,5,1,"","","","I believe the United States should have stricter regulation of firearms due to the significant risks posed by the current ease of access to weapons. Countries with tighter gun laws, like Japan and Australia, have much lower rates of gun violence, showing that regulation can enhance public safety.",39,2,6,"1",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"firearm_pro",4,5.33333333333333,5.66666666666667,5.66666666666667,NA,NA,NA,5.66666666666667,"AC_AI_Summary","Firearm Regulations",0,0,0,0,0,0,0,0,0,0,0,6,3,0,5.66666666666667,0,0
859,1,1,2,1,1,1,6,6,1,5,5,5,4,4,2,3,2,3,4,4,1,1,1,4,6,6,"I believe that abortion shouild only be legal if the mothers health is at risk.  I believe that at the moment of conception, the baby is a human baby.  Not just a ""fetus"".  Distroying or killing it would be murder.",1,1,1,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"As I said before, I believe that a human is created at the moment of conception.  This leads  me to believe that abortion is murder.  I believe in God and try to follow his commandments.  One of the big ones is Do Not Murder.  I believe that abortion is murder, thus, abortion is against Gods laws.  I agree this might be a hard decision, especially if the mothers life is at danger because of the pregnancy.  I admit, I have a tendency to sit on the fence with this type of situation.","","","",63,2,3,"1",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,13.808,170.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_control",1,5,2.66666666666667,2,1,NA,NA,NA,"Control","Abortion",0,1,0,0,0,0,0,0,1,1,0,6,3,0,6,13.808,170.328
1183,1,1,1,6,6,6,6,6,1,6,6,5,6,5,1,6,6,6,6,6,1,4,4,5,5,4,"",NA,NA,NA,1,6,"Yes, vaccine mandates not only should be allowed, they should be the standard rule. ",6,6,5,"",NA,NA,NA,"",NA,NA,NA,1,1,1,"","Vaccines should be required for healthcare workers and children, so if a mandate is enacted, a lot fewer people will be hurt by the disease(s).  Vaccines WORK.  I was a healthcare worker for over 20 years, and I've always supported SCIENCE, not lies and propaganda.  The slight prick of the needle into your arm is the worst part of a vaccine, and it's not bad at all.  ","","",61,2,5,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,19.863,173.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_anti",6,5.66666666666667,6,4.33333333333333,NA,5.66666666666667,NA,NA,"AIC_AI_Summary","Vaccine Mandates",0,0,0,0,0,0,0,0,0,0,0,5.5,3,0,5.66666666666667,19.863,173.727
910,1,1,2,2,1,1,6,6,1,5,5,6,6,6,1,2,6,6,6,6,1,1,2,6,6,6,"",NA,NA,NA,5,2,"",NA,NA,NA,"I think should implement a universal healthcare system because everyone would have equal rights.",3,6,6,"",NA,NA,NA,6,5,2,"","","I would still support a universal healthcare system. Why I would support universal healthcare system is because it would give equal healthcare to all people. Because a lot of people can't afford healthcare and have to go without. Yes it might increase taxes but would reduce healthcare cost.","",36,1,5,"1",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.763,176.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uh_pro",1.33333333333333,5.33333333333333,4.66666666666667,3,NA,NA,5,NA,"AC_AI_Summary","Universal Healthcare",0,0,0,0,2,0,0,0,2,2,0,6,2,0.333333333333333,5,6.763,176.048
986,1,1,2,1,2,3,6,5,1,5,6,6,5,6,1,6,6,5,5,6,1,5,6,6,6,6,"",NA,NA,NA,5,3,"Vaccine mandates should be allowed in the nation because health is a very critical issue to humanity",5,5,6,"",NA,NA,NA,"",NA,NA,NA,6,5,2,"","The vaccine mandates are very critical to human health because they help to save millions against any epidemics and safeguards life from dangerous illness for instance during the COVID-19 wave, it was only through vaccinations that many lives were save, and if it wasn't so, we would have lost many people. But through the essence of mandatory vaccinations, people were protected from this wave and lives protected.","","",21,1,3,"1",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,42.517,170.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_anti",2,5.66666666666667,5.66666666666667,5.66666666666667,NA,5.33333333333333,NA,NA,"AIC_AI_Summary","Vaccine Mandates",0,0,0,0,0,0,0,0,0,0,0,5.5,3,-0.333333333333334,5.33333333333333,42.517,170.004
531,1,1,1,5,5,4,4,5,2,3,2,2,4,5,1,4,5,6,4,5,1,5,4,6,4,5,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"yes because it would save a lot of people money",3,4,5,"",NA,NA,NA,NA,NA,NA,"","","Yes i think they should implement this. Healthcare is expensive and this would bring it back to normal. You may have to wait longer but thats okay becasue i am not paying as much and i can deal with that. i hope they do it soon because i could really use the money. ","",62,2,5,"1",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"uh_control",4.66666666666667,2.33333333333333,5,5,NA,NA,4,NA,"Control","Universal Healthcare",0,0,0,0,0,0,0,0,0,0,0,4.5,1,-1,4,0,0
612,1,1,2,3,3,2,3,4,2,4,2,2,4,4,2,3,3,4,4,4,1,1,4,2,4,4,"yes and no, unless it will kill the mother it should not be allowed ",2,2,1,2,5,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,3,3,2,"i think if you can get an abortion for whatever reason people will start to use this as a birth control method. People will get sloppy and not take sex seriously. I think this issue goes beyond abortion this is a curtally thing. we need to educate men to be better and educate women to be better. But I agree abortion is a segway for racism. These clinics are placed in minority neighborhoods. ","","","",24,2,5,"1",5,1,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.051,113.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_pro",2.66666666666667,2.66666666666667,3.33333333333333,2.33333333333333,1.66666666666667,NA,NA,NA,"AIC_AI_Summary","Abortion",3,3,0,0,0,0,0,0,6,3,3,3.5,1,1,5.33333333333333,20.051,113.149
1064,1,1,1,3,4,5,4,4,1,6,6,4,6,6,1,6,6,6,6,6,1,5,6,6,5,6,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"OUR COUNTRY SHOULD HAVE STRICT REGULATION OF FIREARMS BECAUSE IT MUST  IN CURRENT GENERATION.",5,6,6,NA,NA,NA,"","","","I THINK OUR COUNTRY SHOULD STRICTER REGULATION OF FIREARMS BECAUSE OUR SAFETY IS FIRST.IT REDUCE THE USAGE OF GUN USERS.BUT AT THE SAME TIME WE ARE THINKING ABOUT SELF-DEFENCE SYSTEM.SO WE SHOULD INCREASE THE RULES AND REGULATION TO PROVIDE THE FIREARMS. ",27,1,6,"1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.195,168.843,"firearm_control",4,5.33333333333333,6,5.66666666666667,NA,NA,NA,5.66666666666667,"Control","Firearm Regulations",0,0,0,0,0,0,2,2,4,2,2,5.5,0,0,5.66666666666667,5.195,168.843
1516,1,1,2,2,2,3,5,4,1,6,6,6,5,5,2,3,2,4,5,4,1,2,6,6,6,5,"I do not support legalized abortion because the fetus is a human being.",2,2,2,5,1,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,6,5,2,"Life begins at conception when the sperm fertilizes the egg.  A baby is a gift from God and should be treasured.  A fetus feels pain and abortion is murder.  If you do not want the baby you can contact your church or an adoption agency and give the baby a good and loving family.  It will enrich his new family's life.  Give the baby a chance to thrive.","","","",61,2,5,"1",7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,50.902,120.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_anti",2.33333333333333,6,3,4.66666666666667,2,NA,NA,NA,"AC_AI_Summary","Abortion",0,2,0,0,0,0,0,0,2,2,0,4.5,3,0.333333333333333,5,50.902,120.213
1483,1,1,1,5,4,4,5,5,1,6,6,6,5,5,1,6,6,6,6,6,1,6,6,6,5,5,"Yes — I support the legal right to abortion in the U.S.

I believe individuals should have the autonomy to make decisions about their own bodies and reproductive health without government interference. Abortion can be necessary for many reasons, including health risks to the pregnant person, nonviable pregnancies, or personal circumstances that make raising a child unfeasible. Restricting access often disproportionately harms those with fewer resources, leading to unsafe or delayed procedures. Keeping abortion legal ensures it can be provided safely, with proper medical oversight, and respects personal freedom while also allowing for nuanced regulations that protect patient health.
",6,6,6,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"I support legal abortion because it’s a matter of personal freedom, healthcare access, and safety. People’s circumstances vary widely—some face serious health risks, financial hardship, or pregnancies resulting from assault. Banning abortion doesn’t stop it; it only makes it more dangerous. Legal access ensures procedures are safe, regulated, and respectful of individual choice.
","","","",40,2,6,"1",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_control",4.33333333333333,6,6,6,6,NA,NA,NA,"Control","Abortion",0,0,0,0,0,0,0,0,0,0,0,5,3,1.66666666666667,6,0,0
1492,1,1,2,2,2,2,5,5,1,5,5,5,5,5,1,5,5,5,5,5,2,5,5,5,5,5,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"there should be stricter regulation of firearms to prevent unnecessary deaths",5,5,5,NA,NA,NA,"","","","United states should have stricter regulation of firearms  because this will reduce unnecessary shootings and loss of lives. This will also lead so safety within the counrty                                                                                                                                                                                                                     
",26,2,5,"1",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"firearm_control",2,5,5,5,NA,NA,NA,5,"Control","Firearm Regulations",0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,0,0
2292,1,1,1,4,3,5,4,5,2,1,2,2,4,5,1,4,6,5,5,6,1,2,3,3,5,4,"",NA,NA,NA,5,4,"They should not be allowed because we shouldn't be forced to get them as it's based on our choices.",2,1,2,"",NA,NA,NA,"",NA,NA,NA,5,6,2,"","Mandates should not be allowed in the United States because people should have the freedom to choose whether or not they want to get the shot. We should not be forced to only one choice, like the government is trying to control our bodies, and we want more decisions for ourselves to make our lives more comfortable.","","",22,1,4,"1",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.538,43.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_pro",4,1.66666666666667,5,2.66666666666667,NA,1.66666666666667,NA,NA,"AIC_AI_Summary","Vaccine Mandates",0,0,0,1,0,0,0,0,1,1,0,4.5,1,0,5.33333333333333,1.538,43.048
661,1,1,2,1,1,1,6,6,2,1,1,1,6,6,2,1,1,1,6,6,1,1,6,6,6,6,"",NA,NA,NA,3,4,"",NA,NA,NA,"No, because it would increase taxes and reduce the quality and timeliness of care.",1,1,1,"",NA,NA,NA,2,2,1,"","","Many people are concerned that universal healthcare in the United States could cost trillions of dollars and require major tax increases for the middle class while also slowing medical innovation limiting patient choices and leading to longer wait times and rationed care which makes it difficult to balance wider access with quality and efficiency in the system.","",37,2,6,"1",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.198,179.509,NA,NA,NA,NA,NA,NA,NA,NA,"uh_anti",1,1,1,4.33333333333333,NA,NA,1,NA,"AC_AI_Summary","Universal Healthcare",0,0,0,0,0,3,0,0,3,3,0,6,3,0,6,12.198,179.509
2029,1,1,2,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,"",NA,NA,NA,5,5,"it should be allowed so that because it prevents people from disease",5,5,5,"",NA,NA,NA,"",NA,NA,NA,6,5,1,"","Vaccine mandate should be allowed in the united states because this will help in reduction of disease and the spreading of diseases which will lead to decrease in loss of lived and at times it can suppress the whole of the disease this will  lead to better health","","",38,2,6,"1",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9.689,165.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_anti",5,5,5,5,NA,5,NA,NA,"AIC_AI_Summary","Vaccine Mandates",0,0,0,2,0,0,0,0,2,0,2,5,3,0,5,9.689,165.511
2109,1,1,2,1,2,2,6,5,1,3,5,6,5,6,1,6,5,6,5,5,1,4,6,5,4,6,"",NA,NA,NA,5,4,"",NA,NA,NA,"",NA,NA,NA,"Yes, I believe the United States should have stricter regulations on firearms to make it hard for the dangerous individuals to obtain firearms legally.",3,5,6,5,4,2,"","","","I believe that the United States should not have a stricter regulation of firearms. The primary motivation for firearm ownership is personal, and family safety. According to statistics, kids that are raised around firearms, taught proper respects and safety, are more likely to see guns as tools for freedom and reaction and not violence.",31,2,6,"1",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.651,170.302,NA,NA,"firearm_anti",1.66666666666667,4.66666666666667,5.66666666666667,5,NA,NA,NA,4.66666666666667,"AIC_AI_Summary","Firearm Regulations",0,0,0,0,0,0,3,2,5,3,2,5,2,-0.333333333333333,4.66666666666667,29.651,170.302
776,1,1,2,5,4,2,5,5,1,6,4,2,5,4,1,5,5,6,5,4,1,5,6,6,6,6,"No, i think it allows a lot of moral decay in our society",2,2,2,5,2,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,5,6,2,"Abortion is a tool that is misused by a lot of the parties involved as a reason to being accountable.  It opens doors to allowing people to engage in promiscuous activities without caring because they is an opportunity of getting free pass by aborting if there is conception. It inherently results in the facilitation of a practice that exploits and also cost a lot of after pain and regret after the deed. It should not be allowed to take place unless a medical reason is issued. This will create more of an accountable society that will results in a boost of morality.","","","",34,1,5,"2",3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,27.964,138.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_anti",3.66666666666667,4,5.33333333333333,5.66666666666667,2,NA,NA,NA,"AC_AI_Summary","Abortion",2,1,0,0,0,0,0,0,3,1,2,5,1,1.66666666666667,5,27.964,138.48
525,1,1,2,4,4,3,2,2,1,5,5,5,5,5,1,6,6,6,5,5,1,1,5,2,5,4,"",NA,NA,NA,3,3,"",NA,NA,NA,"",NA,NA,NA,"US should not have stricter laws its already strict as it is! ",2,5,4,3,3,1,"","","","I had thought previously that the laws already in place made it hard to practice my 2nd amendment right to bear arms. After some reading, it looks like that is not the case and while I still believe in my right to own firearms, I recognize that in the wrong and untrained hands, it can lead to danger",27,1,3,"4",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.224,157.409,NA,NA,"firearm_anti",3.66666666666667,5,6,2.66666666666667,NA,NA,NA,3.66666666666667,"AIC_AI_Summary","Firearm Regulations",0,0,0,0,0,0,3,5,8,3,5,4.5,2,1,3.66666666666667,3.224,157.409
637,1,1,2,1,1,1,6,6,2,2,1,1,6,6,2,3,4,1,6,6,2,1,5,5,6,6,"",NA,NA,NA,2,5,"",NA,NA,NA,"I do not think universal healthcare is a good idea. I have live in countries where it exists-- even SCANDINAVIA.. First off- those cultures are homogeneous. They do not have the problems the USA does. Universal healthcare makes taxes THROUGH THE ROOF and the care is very basic. You wait a long time for mediocre care.  ",1,3,1,"",NA,NA,NA,2,2,2,"","","I still am against universal healthcare. I know about it first hand. I don't need AI summaries but I agree with some of them-- longer wait times, mediocre care, and more..  The places where this seems to ""work"" are basically white countries.. Be honest.. They do not have a third world influx that needs to be catered to because they don't speak English and have whatever ""culture"" they need accommodations for. NO to universal healthcare. ","",53,2,4,"1",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.413,176.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uh_pro",1,1.33333333333333,2.66666666666667,3.66666666666667,NA,NA,1.66666666666667,NA,"AIC_AI_Summary","Universal Healthcare",0,0,0,0,0,3,0,0,3,3,0,6,3,1,5.33333333333333,29.413,176.496
943,1,1,1,6,6,6,6,5,1,6,5,4,5,4,1,6,5,5,5,4,2,1,4,6,5,4,"",NA,NA,NA,NA,NA,"Vaccine mandates will never be a thing in the USA because of religious reasons. ",5,5,4,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","Vaccines will never be mandatory in the USA because of religious freedom. Amish communities reject the idea of vaccines because they think it can actually weaken their immune system rather than strengthen it. Personally, I think vaccines should be given to children who attend school to prevent sickness from spreading and unnecessary prolonged suffering to the students who are sick. However, I do not believe I have the right to dictate vaccines being mandatory to all people in the USA.  ","","",53,2,4,"1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.446,152.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_control",6,5,5.33333333333333,3.66666666666667,NA,4.66666666666667,NA,NA,"Control","Vaccine Mandates",0,0,1,1,0,0,0,0,2,1,1,4.5,1,-0.333333333333333,4.66666666666667,37.446,152.153
1438,1,1,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,"",NA,NA,NA,6,1,"",NA,NA,NA,"",NA,NA,NA,"Yes because how many killings by guns have occurred ",6,6,6,6,6,2,"","","","Firearms are very deadly weapons and should not be allowed into the hands of just anyone. They are used to kill large amount of people at one time. Background checks should be required. It is best to be safe then sorry . If even one life was saved then it would have been worth banking firearms ",28,1,5,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152,13.331,NA,NA,NA,NA,"firearm_pro",6,6,6,6,NA,NA,NA,6,"AC_AI_Summary","Firearm Regulations",0,0,0,0,0,0,0,0,0,0,0,6,2,0,6,0.152,13.331
1190,1,1,2,1,1,1,6,6,2,1,1,1,6,5,1,6,6,6,6,6,2,1,1,1,6,6,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"Yes, because healthcare is a basic human right. No one should be denied healthcare because of an inability to pay, and no one should ever go into debt because of medical expenses.",6,6,6,"",NA,NA,NA,NA,NA,NA,"","","I believe that universal healthcare could have saved hundreds of thousands of lives during the covid-19 epidemic. Also, thousands of people die every year from preventable and treatable diseases because of their inability to pay for the appropriate medical care they need.","",34,1,2,"1",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.308,176.308,NA,NA,NA,NA,NA,NA,"uh_control",1,1,6,1,NA,NA,6,NA,"Control","Universal Healthcare",0,0,0,0,0,0,0,0,0,0,0,6,1,0,6,176.308,176.308
472,1,1,1,1,1,1,5,5,1,6,5,4,5,4,1,6,6,6,6,6,1,5,4,6,6,6,"Abortion should only be legal if the pregnancy is dangerous for either the baby or the mother. ",1,1,1,3,4,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,4,4,2,"To use abortion as a reason for not being responsible, for not using protection, or for not behaving like an adult is unacceptable.  To take a life because you don't want a kid, you don't want a larger family, or you cannot afford it is not okay.  This child can be put up for adoption and taken into a loving home.  You are selfish if you think abortion is your way out. ","","","",43,2,5,"1",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_pro",1,5,6,5,1,NA,NA,NA,"AC_AI_Summary","Abortion",0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0
